dungeons\NV_CasinoLo\NV_UltraLux\UL_NW02Floor02.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_NW02Floor02.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWall.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWall.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWallL.nif;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWallL.nif;
dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWallR.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_OuterWallR.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SE01Floor.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SE01Floor.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SE01Floor02.nif;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SE01Floor02.nif;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SE02Floor.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SE02Floor.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SE02Floor02.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SE02Floor02.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SW01Floor.nif;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SW01Floor.nif;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SW01Floor2.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SW01Floor2.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SW02Floor.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SW02Floor.NIF;
dungeons\NV_CasinoLo\NV_UltraLux\UL_SW02Floor02.nif;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_SW02Floor02.nif;
dungeons\NV_CasinoLo\NV_UltraLux\UL_WallTop.NIF;;;;;dungeons\NV_CasinoLo\NV_UltraLux\UL_WallTop.NIF;
dungeons\NV_CasinoLo\pit\CasLoPit2xCorIn01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPit2xCorIn01.nif;
dungeons\NV_CasinoLo\pit\CasLoPit2xCorOut01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPit2xCorOut01.nif;
dungeons\NV_CasinoLo\pit\CasLoPit2xCorOutDbl01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPit2xCorOutDbl01.nif;
dungeons\NV_CasinoLo\pit\CasLoPit2xMid01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPit2xMid01.nif;
dungeons\NV_CasinoLo\pit\CasLoPIt2xStairs01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPIt2xStairs01.nif;
dungeons\NV_CasinoLo\pit\CasLoPit2xWall01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPit2xWall01.nif;
dungeons\NV_CasinoLo\pit\CasLoPitCorIn01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPitCorIn01.nif;
dungeons\NV_CasinoLo\pit\CasLoPitCorOut01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPitCorOut01.nif;
dungeons\NV_CasinoLo\pit\CasLoPitMid01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPitMid01.nif;
dungeons\NV_CasinoLo\pit\CasLoPItStairs01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPItStairs01.nif;
dungeons\NV_CasinoLo\pit\CasLoPitWall01.nif;;;;;dungeons\NV_CasinoLo\pit\CasLoPitWall01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xBeam01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xBeam01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmL01B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmL01B.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmL04.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmL04.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmR01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmR01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmR01B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xCorInExSmR01B.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xFreeCol01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xFreeCol01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xMid01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xMid01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xMid02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xMid02.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall02.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall03.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall03.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall04.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall04.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall05.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall05.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWall07.NIF;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWall07.NIF;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn07.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn07.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn09.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn09.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn12.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn12.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn13.NIF;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerIn13.NIF;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerOut01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerOut01.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerOut02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallCornerOut02.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallExBig02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallExBig02.nif;
dungeons\NV_CasinoLo\room\CasLoRm2xWallExBottom02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRm2xWallExBottom02.nif;
dungeons\NV_CasinoLo\room\CasLoRmBeam01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmBeam01.nif;
dungeons\NV_CasinoLo\room\caslormceilONLY.nif;;;;;dungeons\NV_CasinoLo\room\caslormceilONLY.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorIn01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorIn01.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorIn02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorIn02.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorIn03.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorIn03.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorIn04.NIF;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorIn04.NIF;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL01.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL01B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL01B.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL02.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL02B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmL02B.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR01.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR01B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR01B.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR02.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR02B.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorInExSmR02B.nif;
dungeons\NV_CasinoLo\room\caslormcornerONLY.nif;;;;;dungeons\NV_CasinoLo\room\caslormcornerONLY.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorOut01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorOut01.nif;
dungeons\NV_CasinoLo\room\CasLoRmCorOutDbl01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmCorOutDbl01.nif;
dungeons\NV_CasinoLo\room\caslormfloorONLY.nif;;;;;dungeons\NV_CasinoLo\room\caslormfloorONLY.nif;
dungeons\NV_CasinoLo\room\CasLoRmFreeCol01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmFreeCol01.nif;
dungeons\NV_CasinoLo\room\CasLoRmMid01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmMid01.nif;
dungeons\NV_CasinoLo\room\CasLoRmMidStairsDown01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmMidStairsDown01.nif;
dungeons\NV_CasinoLo\room\caslormwall.nif;;;;;dungeons\NV_CasinoLo\room\caslormwall.nif;
dungeons\NV_CasinoLo\room\CasLoRmWall01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWall01.nif;
dungeons\NV_CasinoLo\room\CasLoRmWall02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWall02.nif;
dungeons\NV_CasinoLo\room\CasLoRmWall03.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWall03.nif;
dungeons\NV_CasinoLo\room\CasLoRmWall04.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWall04.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExBig01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExBig01.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExBig02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExBig02.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExBig04.NIF;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExBig04.NIF;
dungeons\NV_CasinoLo\room\CasLoRmWallExBigHalfFrame.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExBigHalfFrame.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExFRAME.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExFRAME.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExSm01.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExSm01.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExSm02.nif;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExSm02.nif;
dungeons\NV_CasinoLo\room\CasLoRmWallExSm04.NIF;;;;;dungeons\NV_CasinoLo\room\CasLoRmWallExSm04.NIF;
dungeons\NV_CasinoLo\room\caslormwallONLY.nif;;;;;dungeons\NV_CasinoLo\room\caslormwallONLY.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_Cashier_Sign.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Cashier_Sign.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoHallSmStairs04.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoHallSmStairs04.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xCorIn01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xCorIn01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xCorIn02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xCorIn02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xMid01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xMid01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPIt2xStairs01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPIt2xStairs01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPIt2xStairs02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPIt2xStairs02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xWall01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xWall01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xWall02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPit2xWall02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitCorIn01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitCorIn01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitMid01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitMid01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPItStairs01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPItStairs01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitWall01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoPitWall01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xMid01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xMid01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xMid03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xMid03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall05.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall05.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall06.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall06.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall07.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall07.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall08.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall08.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall09.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall09.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall10.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall10.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall11.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall11.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall12.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall12.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall13.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWall13.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallCornerIn13.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallCornerIn13.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallExBig04.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallExBig04.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF04.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRm2xWallSELF04.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorIn03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmL02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmL02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmR01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmR01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmR02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorInExSmR02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorOut01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorOut01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorOutDbl01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorOutDbl01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorRnd01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmCorRnd01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmFreeCol01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmFreeCol01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmMid03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall04.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWall04.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExBig03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExSm02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallExSm02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallFLAT.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_CasLoRmWallFLAT.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling01Red.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling01Red.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling02.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling02.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling02Red.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling02Red.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03Low.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03Low.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03LowB.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Ceiling03LowB.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Column01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Column01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Column02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Column02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Column03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Column03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_Diner_Sign.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_Diner_Sign.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecDesk01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecDesk01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecDesk02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecDesk02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecMusicSign.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecMusicSign.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecNeonLight03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter04Small.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RecPlanter04Small.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece03.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece03.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece04.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPiece04.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPieceEnd01.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPieceEnd01.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_RugPieceEnd02.NIF;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_RugPieceEnd02.NIF;
dungeons\NV_CAsino_TOPS\NV_TOPS_StairCase01.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_StairCase01.nif;
dungeons\NV_CAsino_TOPS\NV_TOPS_TOP.nif;;;;;dungeons\NV_CAsino_TOPS\NV_TOPS_TOP.nif;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanFireplace.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanFireplace.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCenter.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCenter.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn01.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn01.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn01B.nif;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn01B.nif;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn02.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorIn02.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL01.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL01.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL01B.nif;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL01B.nif;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL02.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmL02.NIF;
dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmR01.NIF;;;;;dungeons\NV_CraftsmanHomesInterior\NVCraftsmanRmCorInExSmR01.NIF;
