NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist123.NIF;1stPersonNVDLC0245AutoPistTexture;##nmHammer:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist123.NIF;1stPersonNVDLC0245AutoPistTexture;##nmNULL:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist123.NIF;1stPersonNVDLC0245AutoPistTexture;##nmShells:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist123.NIF;1stPersonNVDLC0245AutoPistTexture;##nmTrigger:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist123.NIF;1stPersonNVDLC0245AutoPistTexture;Ninemm:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmBar:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmBar:1;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmClip:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmHammer:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmNULL:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmShells:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;##nmTrigger:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist12.NIF;1stPersonNVDLC0245AutoPistTexture;Ninemm:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmBar:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmClip:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmHammer:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmNULL:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmShells:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;##nmTrigger:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist1.NIF;1stPersonNVDLC0245AutoPistTexture;Ninemm:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmBar:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmClip:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmHammer:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmNULL:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmShells:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;##nmTrigger:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
NVDLC02\Weapons\1handpistol\NVDLC02Weap45AutoPist.NIF;1stPersonNVDLC0245AutoPistTexture;Ninemm:0;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist.dds;NVDLC02\Weapons\1handpistol\1stPersonNVDLC0245AutoPist_n.dds;;;;;
clutter\liquorbottles\whiskeybottle02.nif;DecalGlassScorch;WhiskeyLabel02;Decals\ImpactDecalScorch01.dds;Decals\ImpactDecalScorch01.dds;;;;;
clutter\flags\NV_NCR_Flag_S.NIF;NVDLC03flag;NV_NCRFlag01BASE19:0;clutter\junk\flag01.dds;clutter\junk\flag01_n.dds;;;;;
clutter\flags\NV_NCR_Flag_S.NIF;NVDLC03flag;NV_NCRFlag01BASE20:0;clutter\junk\flag01.dds;clutter\junk\flag01_n.dds;;;;;
NVDLC03\Weapons\2handmelee\NVdlc03protonaxe.NIF;1stpersonprotonaxetexswap;ProtonAxe:0;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03protonaxe_C.dds;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03protonaxe_N.dds;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03protonaxe_m.dds;;;effects\shinybright_e.dds;
NVDLC03\Weapons\2handmelee\NVdlc03Inversalaxe.NIF;1stpersonInversalaxetexswap;ProtonAxe:0;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03Inversalaxe_C.dds;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03protonaxe_N.dds;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03protonaxe_m.dds;;;effects\shinybright_e.dds;
NVDLC03\Clutter\Posters\NVDLC03nsXray01a.nif;NVDLC03nsxray01;NVDLC03nsXray01a:3:0;NVDLC03\Clutter\Posters\NVDLC03nsxray01.dds;clutter\xraypanel01_n.dds;;clutter\xraypanel01_g.dds;;;
NVDLC03\Clutter\Posters\NVDLC03nsXray02a.nif;NVDLC03nsxray01;NVDLC03nsXray02a:3:0;NVDLC03\Clutter\Posters\NVDLC03nsxray01.dds;clutter\xraypanel01_n.dds;;clutter\xraypanel01_g.dds;;;
NVDLC03\Clutter\Posters\NVDLC03nsXray03a.nif;NVDLC03nsxray01;NVDLC03nsXray03a:3:0;NVDLC03\Clutter\Posters\NVDLC03nsxray01.dds;clutter\xraypanel01_n.dds;;clutter\xraypanel01_g.dds;;;
NVDLC03\Weapons\2handmelee\NVdlc03Antenna.NIF;1stPersonDLC03AntennaTexture;ProtonAxe:0;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03Antenna.dds;NVDLC03\Weapons\2handmelee\1stpersonNVDLC03Antenna_n.dds;;;;effects\shinybright_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stpersonScreenLineOperaSinger;##AnimationMesh:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGunLineOperaSinger_Diffuse.dds;;;NVDLC03\Weapons\1handpistol\NVDLC03SonicGunLine_GLow.dds;;effects\chrome_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stpersonNVDLC03sonicGunosGlass;##Bulbs:0;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\chrome_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stpersonScreenGridOperaSinger;##grid:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGunGridOperaSinger_Diffuse.dds;;;NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGrid_Glow.dds;;effects\chrome_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stPersonSmallEnergyCell;##PPEnergyCell:0;Weapons\1HandPistol\1stPersonSmallEnergyCell.dds;Weapons\1HandPistol\1stPersonSmallEnergyCell_n.dds;;;;;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stpersonNVDLC03sonicGunosBronze;Pulsegun:2;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\bronze_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunOperalSinger.NIF;1stpersonNVDLC03sonicGunosChrome;Pulsegun:3;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\chrome_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stpersonScreenLineGabrielsBark;##AnimationMesh:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGunLineGabrielsBark_Diffuse.dds;;;NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGrid_Glow.dds;;;No Specular Map
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stpersonNVDLC03sonicGunosGlass;##Bulbs:0;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\chrome_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stpersonScreenGridGabrielsBark;##grid:0;NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGridGabrielsBark_Diffuse.dds;;;NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGrid_Glow.dds;;;No Specular Map
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stPersonSmallEnergyCell;##PPEnergyCell:0;Weapons\1HandPistol\1stPersonSmallEnergyCell.dds;Weapons\1HandPistol\1stPersonSmallEnergyCell_n.dds;;;;;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stpersonNVDLC03sonicGunosBronze;Pulsegun:2;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\bronze_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03SonicGunGabrielsBark.NIF;1stpersonNVDLC03sonicGunosChrome;Pulsegun:3;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Diffuse.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03SonicGun_n.dds;NVDLC03\Weapons\1handpistol\NVDLC03SonicGun_Mask.dds;;;effects\chrome_e.dds;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##K9000EarL:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##K9000EarR:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##K9000Lens:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##MinigunAmmo:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##MinigunAmmoLock:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##MinigunBarrel:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;##MinigunGun:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberBackTexture;Backpack:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberBack.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberBack_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03CyberdogGun.NIF;1stPersonDLC03CyberdogGunTexture;DogBrain:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberdogGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##K9000EarL:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##K9000EarR:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##K9000Lens:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##MinigunAmmo:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##MinigunAmmoLock:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##MinigunBarrel:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;##MinigunGun:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03CyberBackTexture;Backpack:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberBack.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03CyberBack_n.dds;;;;;
NVDLC03\Weapons\2handhandle\NVDLC03FidoGun.NIF;1stPersonDLC03FidoGunTexture;DogBrain:0;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun.dds;NVDLC03\Weapons\2handhandle\1stpersonNVDLC03FidoGun_n.dds;;;;;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTexture;##Bulbs01:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTexture;##Bulbs:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTexture;##TCEffectMesh:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTexture;##TCEffectsCore:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTextureBronze;Object01:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;effects\bronze_e.dds;
NVDLC03\Weapons\1handpistol\NVDLC03HandTeleporter.NIF;1stPersonNVDLC03WeapTeleporterTexture;Pulsegun:0;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporter_n.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterEM.dds;NVDLC03\Weapons\1handpistol\1stPersonNVDLC03HandTeleporterGLow.dds;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsgreentexture;arms:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsgreentexture;pipboyoff:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsgreentexture;pipboyon:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsgreentexture;Upperbody:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_GO.NIF;NVDLC03scientistscrubsgreentexture;MaleOutfit01:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_f.NIF;NVDLC03scientistscrubsgreentexture;arms:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_f.NIF;NVDLC03scientistscrubsgreentexture;pipboyoff:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_f.NIF;NVDLC03scientistscrubsgreentexture;pipboyon:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_f.NIF;NVDLC03scientistscrubsgreentexture;UpperBody:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_g.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsredtexture;arms:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_r.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsredtexture;pipboyoff:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_r.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsredtexture;pipboyon:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_r.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs.NIF;NVDLC03scientistscrubsredtexture;Upperbody:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_r.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
NVDLC03\Armor\NVDLC03Scientistscrubs\NVDLC02Scientistscrubs_GO.NIF;NVDLC03scientistscrubsredtexture;MaleOutfit01:0;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_r.dds;NVDLC03\Armor\NVDLC03Scientistscrubs\Scientist_Scrubs_n.dds;;;;;
